duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
346,udp,eco_i,S0,45952,15068,1,3,2,16,4,1,8,0,1,2,6,2,2,0,0,0,284,477,0.117,0.018,0.219,0.574,0.631,0.191,0.93,49,128,0.737,0.235,0.242,0.265,0.229,0.835,0.836,0.356,normal
434,tcp,smtp,SF,31607,24326,1,3,2,15,1,1,12,0,0,1,8,1,3,0,0,0,258,178,0.092,0.055,0.175,0.977,0.8,0.042,0.689,4,173,0.211,0.581,0.325,0.613,0.26,0.549,0.237,0.471,normal
143,udp,private,S0,29538,11789,0,1,0,23,2,0,13,1,0,4,2,1,0,0,0,0,366,392,0.872,0.911,0.631,0.534,0.316,0.487,0.251,220,146,0.048,0.099,0.163,0.215,0.254,0.839,0.096,0.745,neptune
62,udp,eco_i,RSTR,23009,56843,0,1,2,11,2,1,14,0,1,9,7,2,1,0,0,0,328,414,0.929,0.422,0.31,0.405,0.907,0.983,0.548,81,82,0.653,0.71,0.605,0.395,0.888,0.781,0.939,0.748,satan
481,icmp,ftp_data,REJ,48750,45920,0,1,1,12,0,1,2,1,0,0,6,2,0,0,0,0,135,317,0.041,0.067,0.885,0.309,0.988,0.14,0.626,34,135,0.839,0.029,0.664,0.86,0.325,0.476,0.975,0.541,normal
222,icmp,domain_u,S1,34305,41929,1,2,3,17,1,1,14,1,1,13,4,0,2,0,0,0,1,268,0.059,0.024,0.344,0.469,0.895,0.078,0.947,123,77,0.009,0.43,0.293,0.231,0.007,0.374,0.412,0.561,normal
320,udp,http,RSTR,15699,33856,1,2,2,13,1,1,5,0,1,3,10,1,4,0,0,1,140,359,0.15,0.07,0.019,0.05,0.917,0.066,0.102,69,33,0.715,0.727,0.233,0.151,0.494,0.342,0.312,0.799,normal
397,tcp,private,REJ,25717,4678,1,1,1,8,3,0,3,0,1,14,3,2,0,0,0,0,236,377,0.771,0.521,0.46,0.473,0.681,0.987,0.442,162,187,0.042,0.937,0.521,0.253,0.639,0.199,0.888,0.864,satan
202,udp,smtp,SF,51717,15931,0,0,3,22,4,1,11,0,0,5,7,0,4,0,0,1,477,497,0.02,0.135,0.06,0.645,0.794,0.088,0.126,60,82,0.982,0.789,0.757,0.806,0.439,0.193,0.689,0.358,normal
290,icmp,domain_u,S0,12230,35626,1,2,3,8,4,1,2,0,1,9,4,2,2,0,0,1,1,398,0.096,0.017,0.186,0.019,0.809,0.013,0.239,185,17,0.658,0.539,0.387,0.524,0.498,0.551,0.613,0.323,normal
103,tcp,private,SF,7015,31809,0,0,0,18,5,1,15,1,0,11,3,2,0,0,0,0,477,472,0.209,0.491,0.635,0.08,0.801,0.98,0.358,241,228,0.416,0.369,0.708,0.824,0.266,0.041,0.07,0.304,satan
336,tcp,ftp_data,S1,16302,37357,0,3,0,24,5,1,14,1,0,5,2,2,3,0,0,1,337,81,0.054,0.068,0.934,0.902,0.984,0.0,0.845,106,196,0.633,0.826,0.323,0.241,0.546,0.375,0.55,0.745,normal
265,udp,smtp,SF,8852,58348,1,0,2,7,1,1,0,1,0,3,0,1,2,0,0,0,71,136,0.045,0.11,0.233,0.811,0.831,0.016,0.918,188,20,0.724,0.793,0.173,0.826,0.69,0.576,0.908,0.595,normal
213,udp,private,RSTR,56874,7899,0,0,3,1,2,1,10,0,1,7,2,0,3,0,0,1,386,305,0.059,0.086,0.432,0.786,0.824,0.199,0.476,191,13,0.548,0.263,0.399,0.434,0.698,0.762,0.481,0.198,normal
397,tcp,http,REJ,28184,21195,0,0,3,13,2,1,6,1,1,0,4,0,2,0,0,1,320,75,0.071,0.05,0.233,0.685,0.896,0.042,0.086,190,14,0.243,0.621,0.148,0.832,0.288,0.343,0.804,0.305,normal
318,udp,smtp,RSTR,47836,9263,0,3,0,8,1,1,9,0,1,1,7,2,0,0,0,0,199,339,0.069,0.139,0.66,0.864,0.609,0.049,0.649,60,251,0.381,0.977,0.1,0.315,0.867,0.532,0.186,0.501,normal
381,udp,domain_u,RSTR,10289,1204,1,2,2,20,2,1,8,0,1,12,0,2,2,0,0,0,78,175,0.081,0.12,0.088,0.382,0.945,0.062,0.626,59,107,0.24,0.153,0.971,0.91,0.329,0.542,0.207,0.139,normal
465,icmp,private,S0,50465,9512,0,2,0,17,4,0,5,1,0,0,5,1,3,0,0,1,422,334,0.9,0.921,0.933,0.274,0.779,0.107,0.185,196,253,0.612,0.267,0.567,0.231,0.232,0.687,0.359,0.688,neptune
251,udp,private,S0,31054,9012,0,1,1,1,3,0,8,1,0,6,3,0,1,0,0,1,415,416,0.965,0.808,0.458,0.247,0.405,0.042,0.735,98,185,0.313,0.612,0.742,0.594,0.525,0.876,0.787,0.521,neptune
376,icmp,smtp,RSTR,2572,36549,1,0,1,12,3,1,12,0,1,15,6,1,4,0,0,0,354,265,0.904,0.464,0.646,0.09,0.501,0.18,0.585,229,179,0.546,0.393,0.323,0.025,0.454,0.897,0.896,0.883,buffer_overflow
361,tcp,private,S0,29451,41554,1,0,3,23,4,0,12,1,0,5,5,2,1,0,0,0,426,360,0.843,0.932,0.42,0.31,0.769,0.446,0.626,31,231,0.132,0.203,0.623,0.253,0.459,0.855,0.544,0.006,neptune
307,udp,http,S1,430,16037,1,1,0,5,1,1,11,0,0,1,10,2,4,0,0,1,170,472,0.123,0.114,0.994,0.161,0.937,0.013,0.7,147,202,0.562,0.966,0.749,0.36,0.036,0.769,0.323,0.898,normal
168,tcp,eco_i,REJ,34540,27116,0,1,0,3,4,1,15,1,1,10,4,2,4,0,0,1,475,67,0.007,0.052,0.729,0.498,0.922,0.042,0.233,75,251,0.194,0.118,0.465,0.797,0.737,0.207,0.615,0.415,normal
404,icmp,private,S0,4445,20170,1,2,0,3,5,1,10,1,0,5,3,1,2,0,0,1,475,384,0.96,0.978,0.481,0.627,0.892,0.537,0.335,201,209,0.414,0.743,0.835,0.299,0.725,0.316,0.536,0.208,neptune
173,tcp,private,SF,24591,41059,0,3,1,19,0,1,10,0,1,13,1,1,1,0,0,1,232,425,0.021,0.131,0.302,0.112,0.929,0.188,0.913,114,130,0.025,0.483,0.5,0.19,0.924,0.732,0.524,0.776,normal
235,tcp,private,S0,25400,46771,0,0,2,1,5,0,10,1,0,3,8,2,2,0,0,0,336,480,0.961,0.915,0.321,0.193,0.277,0.319,0.441,31,70,0.149,0.274,0.015,0.623,0.514,0.207,0.35,0.318,neptune
276,udp,smtp,REJ,29074,3324,0,0,3,21,0,1,12,0,0,13,6,0,4,0,0,1,316,183,0.035,0.034,0.713,0.671,0.944,0.123,0.756,120,146,0.132,0.813,0.92,0.468,0.456,0.684,0.71,0.465,normal
403,udp,smtp,REJ,56412,57829,1,3,3,0,4,0,3,1,1,14,2,1,2,0,0,1,261,53,0.406,0.714,0.107,0.556,0.071,0.302,0.461,152,106,0.239,0.244,0.159,0.482,0.066,0.208,0.694,0.431,guess_passwd
378,tcp,ftp_data,SF,46655,37630,1,0,3,10,4,1,14,0,1,12,1,2,0,0,0,1,168,254,0.119,0.102,0.218,0.139,0.967,0.187,0.81,194,38,0.661,0.453,0.292,0.616,0.447,0.206,0.877,0.3,normal
4,udp,private,S0,40074,33451,1,1,2,1,2,0,0,1,0,9,0,0,3,0,0,1,424,468,0.887,0.998,0.435,0.211,0.173,0.139,0.555,216,237,0.36,0.417,0.288,0.873,0.126,0.012,0.648,0.144,neptune
457,icmp,domain_u,RSTR,51703,45573,1,1,3,16,3,1,12,1,0,5,6,2,0,0,0,1,434,375,0.07,0.012,0.411,0.546,0.956,0.018,0.568,181,95,0.113,0.482,0.69,0.142,0.731,0.984,0.984,0.779,normal
350,icmp,eco_i,SF,41529,35336,1,0,2,17,0,1,14,1,1,13,5,1,2,0,0,0,19,356,0.02,0.042,0.727,0.564,0.943,0.003,0.169,14,169,0.99,0.809,0.624,0.287,0.083,0.506,0.851,0.278,normal
337,tcp,smtp,S0,29271,24233,0,2,1,15,1,1,10,0,0,4,7,1,3,0,0,0,339,226,0.039,0.08,0.578,0.842,0.774,0.058,0.82,14,43,0.464,0.476,0.476,0.948,0.922,0.234,0.684,0.39,normal
492,udp,private,S0,34750,44752,0,0,2,13,4,1,10,1,1,3,4,2,4,0,0,1,364,349,0.807,0.924,0.672,0.77,0.52,0.678,0.993,81,141,0.011,0.008,0.068,0.411,0.525,0.685,0.352,0.725,neptune
486,icmp,eco_i,S0,39281,41817,0,0,0,19,1,1,5,0,0,8,4,1,0,0,0,1,473,510,0.092,0.027,0.903,0.77,0.797,0.029,0.074,199,16,0.383,0.333,0.06,0.956,0.265,0.441,0.492,0.929,normal
467,tcp,private,S0,28939,46884,1,0,0,2,0,1,14,0,1,4,10,2,0,0,0,0,445,437,0.987,0.872,0.905,0.575,0.515,0.94,0.491,112,104,0.844,0.781,0.785,0.54,0.003,0.954,0.818,0.482,neptune
187,udp,private,S0,35037,55924,1,0,3,24,2,0,5,0,1,6,4,2,3,0,0,0,309,386,0.811,0.958,0.633,0.735,0.14,0.193,0.72,152,62,0.489,0.063,0.541,0.308,0.534,0.834,0.449,0.996,neptune
234,tcp,ftp_data,S1,44438,57029,0,1,0,1,5,1,15,0,1,1,3,2,1,0,0,0,89,324,0.049,0.146,0.794,0.456,0.83,0.027,0.818,28,30,0.497,0.799,0.221,0.804,0.426,0.812,0.982,0.678,normal
88,tcp,ftp_data,S1,21987,4143,0,2,1,24,3,0,11,0,1,7,9,0,1,0,0,0,406,434,0.632,0.376,0.566,0.88,0.081,0.706,0.863,181,167,0.594,0.284,0.694,0.792,0.476,0.127,0.143,0.271,satan
313,tcp,eco_i,RSTR,5768,41103,1,2,3,0,4,1,6,0,0,11,8,2,1,0,0,1,395,321,0.006,0.111,0.194,0.797,0.97,0.035,0.474,46,41,0.67,0.043,0.645,0.285,0.435,0.334,0.805,0.758,normal
36,udp,private,S0,58659,15420,1,2,3,6,5,1,7,0,1,7,1,0,3,0,0,0,334,328,0.97,0.892,0.484,0.89,0.145,0.928,0.455,100,96,0.136,0.72,0.632,0.976,0.202,0.127,0.692,0.06,neptune
309,udp,ftp_data,REJ,10275,51743,0,1,0,13,4,1,6,1,1,8,0,2,3,0,0,0,127,168,0.074,0.012,0.927,0.946,0.901,0.139,0.418,12,11,0.991,0.733,0.504,0.426,0.394,0.81,0.697,0.098,normal
151,tcp,ftp_data,REJ,15667,42443,0,0,3,21,2,1,14,0,1,14,2,2,3,0,0,0,405,447,0.11,0.008,0.633,0.86,0.978,0.135,0.333,9,76,0.426,0.27,0.946,0.542,0.794,0.788,0.081,0.881,normal
238,tcp,eco_i,REJ,40575,2678,1,2,1,20,4,0,6,0,1,7,8,0,3,0,0,0,386,382,0.761,0.32,0.765,0.504,0.423,0.973,0.785,116,125,0.501,0.83,0.47,0.532,0.825,0.899,0.452,0.368,satan
200,udp,http,SF,58847,11718,1,0,0,5,2,1,4,1,0,6,8,2,0,0,0,1,214,497,0.1,0.08,0.474,0.42,0.819,0.092,0.189,6,224,0.802,0.835,0.52,0.336,0.579,0.656,0.787,0.486,normal
116,udp,ftp_data,REJ,31735,24372,1,0,1,11,2,1,5,0,1,5,2,2,1,0,0,0,122,60,0.022,0.069,0.126,0.26,0.728,0.001,0.035,82,251,0.344,0.373,0.54,0.163,0.302,0.92,0.405,0.499,normal
242,icmp,private,S0,58718,18994,0,3,2,22,0,1,1,0,0,9,0,1,4,0,0,0,314,470,0.872,0.83,0.641,0.583,0.222,0.936,0.278,6,22,0.538,0.445,0.672,0.087,0.512,0.194,0.318,0.605,neptune
6,udp,private,REJ,18654,22604,1,2,3,17,0,0,14,1,1,9,2,2,3,0,0,1,72,428,0.587,0.086,0.374,0.475,0.868,0.6,0.799,246,152,0.756,0.088,0.409,0.914,0.415,0.556,0.71,0.755,satan
252,udp,smtp,REJ,36653,48487,1,1,0,25,0,1,8,1,1,3,10,2,2,0,0,1,92,252,0.003,0.039,0.028,0.765,0.833,0.029,0.599,93,149,0.48,0.436,0.258,0.686,0.974,0.818,0.373,0.733,normal
83,icmp,ftp_data,REJ,3466,17869,1,3,2,1,2,1,2,0,0,3,9,0,4,0,0,1,447,162,0.033,0.028,0.301,0.685,0.959,0.123,0.58,211,37,0.013,0.518,0.373,0.485,0.34,0.911,0.102,0.155,normal
359,icmp,private,S1,49565,52597,0,3,3,2,0,0,0,1,1,9,5,0,3,0,0,1,89,364,0.305,0.744,0.236,0.129,0.694,0.897,0.608,54,34,0.981,0.425,0.763,0.112,0.019,0.484,0.431,0.196,satan
154,udp,http,SF,43750,673,0,0,1,18,1,1,11,0,0,4,4,2,2,0,0,1,83,438,0.106,0.055,0.242,0.57,0.836,0.088,0.014,56,184,0.192,0.282,0.902,0.537,0.974,0.099,0.214,0.504,normal
217,tcp,smtp,RSTR,14042,33701,0,3,0,24,2,0,14,0,0,15,5,2,2,0,0,1,43,168,0.494,0.385,0.457,0.736,0.687,0.841,0.226,105,75,0.985,0.428,0.857,0.895,0.802,0.939,0.367,0.013,guess_passwd
61,icmp,eco_i,SF,9395,25874,1,0,1,2,2,1,10,0,1,3,3,1,3,0,0,1,392,366,0.004,0.111,0.756,0.801,0.932,0.1,0.667,244,104,0.988,0.511,0.147,0.455,0.122,0.489,0.231,0.942,normal
347,tcp,domain_u,S1,21427,10009,1,0,0,21,4,1,14,0,1,15,7,2,2,0,0,1,415,441,0.047,0.058,0.764,0.991,0.906,0.114,0.45,219,97,0.443,0.036,0.177,0.659,0.779,0.885,0.164,0.431,normal
292,icmp,eco_i,S1,30790,31189,0,0,3,8,3,1,11,1,1,1,0,2,0,0,0,0,429,188,0.051,0.003,0.027,0.891,0.73,0.092,0.345,92,106,0.351,0.661,0.248,0.648,0.593,0.91,0.066,0.305,normal
136,icmp,private,RSTR,1337,45610,1,0,2,12,4,1,10,0,1,3,10,0,2,0,0,1,258,416,0.765,0.34,0.555,0.363,0.436,0.859,0.647,202,20,0.84,0.536,0.287,0.048,0.996,0.402,0.226,0.743,satan
218,icmp,smtp,RSTR,13745,22761,0,2,2,13,5,1,6,1,1,8,9,2,3,0,0,0,452,10,0.069,0.036,0.187,0.499,0.899,0.153,0.938,69,240,0.638,0.809,0.853,0.907,0.935,0.727,0.06,0.201,normal
324,udp,private,SF,13340,55441,1,2,2,20,1,1,7,1,0,3,2,0,0,0,0,0,409,424,0.311,0.485,0.238,0.422,0.906,0.657,0.479,8,67,0.79,0.278,0.551,0.644,0.042,0.722,0.782,0.055,satan
203,udp,ftp_data,SF,55037,47463,0,1,0,18,4,0,8,1,0,7,9,0,2,0,0,1,427,300,0.737,0.806,0.744,0.936,0.218,0.107,0.214,71,113,0.408,0.863,0.056,0.533,0.7,0.113,0.546,0.475,guess_passwd
366,tcp,private,RSTR,24100,53829,1,0,0,23,5,0,7,1,1,9,10,2,2,0,0,0,274,444,0.236,0.442,0.668,0.961,0.928,0.637,0.348,240,211,0.757,0.297,0.859,0.16,0.439,0.317,0.812,0.644,satan
367,icmp,domain_u,REJ,27680,57459,0,1,2,16,0,1,13,1,1,0,0,2,1,0,0,1,406,329,0.039,0.103,0.628,0.314,0.931,0.16,0.516,249,197,0.831,0.763,0.847,0.686,0.793,0.319,0.478,0.735,normal
201,udp,private,S0,57435,24728,0,0,0,17,5,1,2,1,0,8,2,0,3,0,0,1,308,134,0.057,0.065,0.17,0.567,0.683,0.043,0.773,238,117,0.827,0.494,0.224,0.203,0.946,0.813,0.266,0.746,normal
214,icmp,private,S0,11820,26773,0,0,2,8,1,1,7,1,1,2,0,1,1,0,0,1,499,355,0.398,0.212,0.382,0.423,0.597,0.627,0.672,14,86,0.931,0.471,0.354,0.606,0.671,0.802,0.71,0.81,satan
21,udp,ftp_data,S1,38042,11755,1,1,3,10,3,1,2,1,1,4,4,0,2,0,0,0,502,66,0.138,0.095,0.281,0.361,0.776,0.038,0.263,213,195,0.927,0.517,0.436,0.165,0.737,0.491,0.95,0.556,normal
133,tcp,http,RSTR,10718,46265,1,3,0,15,0,1,11,1,1,15,1,2,1,0,0,0,179,48,0.049,0.043,0.835,0.75,0.993,0.024,0.663,55,150,0.998,0.004,0.767,0.181,0.92,0.246,0.498,0.094,normal
14,tcp,private,S0,5312,30161,1,3,2,19,5,1,10,0,1,10,9,0,1,0,0,0,411,330,0.023,0.045,0.744,0.547,0.92,0.147,0.255,62,248,0.771,0.399,0.021,0.208,0.389,0.402,0.647,0.954,normal
183,icmp,smtp,S0,43615,6298,1,1,3,14,3,0,8,1,0,13,5,2,1,0,0,1,323,219,0.093,0.513,0.973,0.676,0.648,0.714,0.931,135,162,0.647,0.084,0.468,0.079,0.802,0.3,0.984,0.684,guess_passwd
282,udp,smtp,SF,5015,2955,0,3,3,3,3,1,11,1,0,0,1,2,3,0,0,0,403,94,0.101,0.065,0.416,0.704,0.607,0.079,0.757,116,160,0.808,0.341,0.918,0.81,0.211,0.078,0.982,0.259,normal
354,icmp,domain_u,RSTR,26548,56936,1,2,2,22,5,1,9,0,0,4,0,0,0,0,0,0,357,497,0.073,0.003,0.481,0.145,0.78,0.049,0.858,138,49,0.086,0.77,0.148,0.422,0.116,0.902,0.739,0.445,normal
4,udp,http,REJ,6728,41314,1,3,3,23,4,1,1,1,1,15,8,2,4,0,0,1,119,366,0.076,0.088,0.576,0.553,0.874,0.184,0.889,30,127,0.623,0.646,0.448,0.436,0.161,0.726,0.469,0.438,normal
67,icmp,private,RSTR,57879,19227,1,3,2,25,3,0,6,1,0,15,2,0,1,0,0,0,311,252,0.101,0.416,0.796,0.304,0.209,0.781,0.592,226,67,0.357,0.159,0.828,0.894,0.032,0.064,0.431,0.618,satan
458,tcp,private,S0,9907,55928,0,0,3,25,3,0,3,0,0,3,2,2,0,0,0,0,429,343,0.817,0.874,0.442,0.506,0.733,0.099,0.647,86,210,0.138,0.849,0.439,0.416,0.769,0.245,0.809,0.341,neptune
77,udp,private,S0,49362,49381,1,1,1,25,3,1,13,1,1,0,7,0,0,0,0,0,441,377,0.944,0.863,0.164,0.061,0.759,0.66,0.641,232,148,0.058,0.632,0.713,0.66,0.52,0.296,0.402,0.681,neptune
471,udp,smtp,S1,9624,45894,1,3,1,17,4,1,11,1,0,9,1,0,4,0,0,1,200,372,0.076,0.11,0.52,0.541,0.937,0.052,0.312,88,194,0.636,0.023,0.89,0.54,0.259,0.832,0.304,0.423,normal
229,tcp,http,SF,19527,37515,0,3,2,7,5,1,11,1,1,4,6,2,1,0,0,0,168,265,0.04,0.075,0.361,0.098,0.769,0.088,0.082,16,109,0.889,0.476,0.446,0.369,0.526,0.588,0.519,0.395,normal
421,udp,smtp,RSTR,10672,9459,0,3,3,4,2,0,6,1,1,1,2,2,2,0,0,1,309,437,0.409,0.121,0.572,0.04,0.153,0.371,0.991,78,76,0.486,0.791,0.142,0.59,0.049,0.894,0.889,0.216,guess_passwd
213,udp,http,SF,31534,37556,1,3,2,25,3,1,4,0,1,14,10,1,1,0,0,1,46,410,0.097,0.013,0.387,0.9,0.982,0.108,0.67,114,189,0.277,0.089,0.166,0.025,0.63,0.772,0.309,0.645,normal
384,icmp,private,S0,31184,32940,0,0,1,0,2,0,7,1,0,10,6,2,0,0,0,1,383,346,0.805,0.812,0.415,0.86,0.317,0.257,0.115,26,139,0.168,0.144,0.256,0.09,0.307,0.407,0.169,0.614,neptune
457,udp,ftp_data,RSTR,21247,16903,1,0,0,6,1,1,15,1,0,8,0,1,3,0,0,1,34,248,0.081,0.025,0.914,0.019,0.698,0.191,0.102,196,143,0.652,0.126,0.568,0.446,0.846,0.5,0.783,0.142,normal
0,icmp,domain_u,SF,53257,30451,1,1,0,18,3,1,11,1,1,15,9,2,2,0,0,0,83,379,0.534,0.07,0.09,0.698,0.83,0.725,0.999,225,111,0.211,0.505,0.802,0.884,0.945,0.635,0.98,0.708,buffer_overflow
467,icmp,private,SF,45340,8763,0,3,0,0,5,1,13,1,1,2,10,2,0,0,0,0,457,427,0.102,0.106,0.123,0.972,0.677,0.163,0.387,215,197,0.812,0.984,0.125,0.37,0.193,0.009,0.743,0.758,normal
252,icmp,private,S0,23789,2411,1,3,1,0,1,1,3,1,1,5,8,0,4,0,0,0,464,472,0.989,0.81,0.26,0.57,0.228,0.523,0.782,50,218,0.678,0.992,0.693,0.533,0.253,0.56,0.454,0.938,neptune
62,udp,smtp,REJ,44575,33966,1,3,2,16,3,0,1,1,1,14,5,0,3,0,0,1,172,42,0.88,0.808,0.99,0.226,0.69,0.958,0.917,51,43,0.329,0.063,0.625,0.028,0.432,0.024,0.797,0.935,guess_passwd
420,tcp,private,SF,21862,34057,0,0,3,24,0,1,3,0,0,1,6,1,0,0,0,0,32,471,0.064,0.093,0.611,0.432,0.641,0.13,0.052,218,98,0.402,0.617,0.411,0.865,0.787,0.624,0.453,0.464,normal
168,tcp,private,S0,38522,12614,0,0,0,19,5,0,6,0,1,11,6,1,4,0,0,1,337,314,0.847,0.964,0.128,0.585,0.513,0.652,0.358,150,227,0.541,0.146,0.47,0.603,0.291,0.97,0.518,0.658,neptune
100,tcp,domain_u,REJ,13131,41979,0,0,2,6,5,1,14,1,1,9,6,1,1,0,0,0,233,449,0.011,0.005,0.219,0.004,0.646,0.058,0.624,62,124,0.735,0.953,0.332,0.74,0.205,0.184,0.99,0.363,normal
499,icmp,private,SF,1945,13049,0,2,1,7,2,1,10,0,0,6,0,0,2,0,0,0,11,426,0.139,0.119,0.787,0.111,0.677,0.076,0.24,208,96,0.661,0.941,0.977,0.998,0.882,0.878,0.065,0.144,normal
471,icmp,domain_u,S0,3027,50009,0,2,1,10,1,1,8,0,1,6,1,1,4,0,0,0,86,261,0.134,0.068,0.751,0.374,0.694,0.044,0.712,135,178,0.483,0.956,0.474,0.581,0.638,0.791,0.65,0.207,normal
478,udp,smtp,S0,55209,24517,1,0,1,24,0,1,14,1,0,1,7,2,4,0,0,1,219,231,0.011,0.006,0.805,0.317,0.68,0.039,0.234,166,20,0.359,0.082,0.843,0.513,0.644,0.786,0.927,0.098,normal
97,udp,eco_i,REJ,46244,39585,0,2,0,24,2,1,11,1,1,0,7,2,4,0,0,0,444,204,0.005,0.021,0.21,0.234,0.95,0.061,0.469,209,119,0.341,0.086,0.846,0.429,0.942,0.418,0.439,0.853,normal
173,udp,private,S0,14777,27469,1,3,2,10,4,0,1,0,0,10,9,2,4,0,0,1,398,372,0.841,0.858,0.534,0.188,0.109,0.57,0.452,230,78,0.093,0.104,0.553,0.032,0.689,0.489,0.187,0.069,neptune
265,udp,http,REJ,723,11260,1,3,3,5,0,1,13,1,0,12,3,0,1,0,0,1,222,419,0.069,0.086,0.604,0.939,0.895,0.058,0.685,71,52,0.007,0.143,0.064,0.399,0.808,0.526,0.91,0.879,normal
200,udp,private,REJ,40175,53964,0,3,1,5,4,1,14,1,0,3,6,2,0,0,0,0,454,446,0.158,0.883,0.477,0.667,0.067,0.626,0.604,233,127,0.411,0.762,0.121,0.369,0.755,0.504,0.78,0.41,satan
195,icmp,eco_i,RSTR,22521,48887,1,1,3,1,0,1,3,0,1,14,7,1,0,0,0,0,281,337,0.033,0.005,0.14,0.82,0.87,0.043,0.018,26,46,0.294,0.535,0.391,0.078,0.764,0.677,0.153,0.358,normal
199,icmp,private,S0,45242,20206,1,0,0,1,3,0,7,1,0,6,1,0,3,0,0,0,409,330,0.846,0.821,0.669,0.221,0.882,0.797,0.83,43,186,0.167,0.416,0.108,0.327,0.562,0.19,0.207,0.542,neptune
6,tcp,domain_u,REJ,25505,13943,1,1,0,21,2,1,1,0,0,13,4,2,3,0,0,0,365,275,0.01,0.003,0.569,0.252,0.965,0.09,0.631,100,174,0.925,0.771,0.133,0.175,0.762,0.688,0.978,0.666,normal
300,icmp,ftp_data,S1,46178,871,0,0,0,9,1,1,7,0,0,4,5,1,2,0,0,0,78,193,0.05,0.036,0.923,0.598,0.816,0.181,0.329,72,82,0.644,0.76,0.521,0.978,0.648,0.288,0.024,0.847,normal
311,tcp,private,S0,57193,25001,1,1,3,20,0,0,15,0,0,1,10,0,1,0,0,0,320,392,0.88,0.834,0.932,0.236,0.078,0.725,0.311,185,51,0.245,0.176,0.249,0.285,0.448,0.636,0.272,0.781,neptune
389,icmp,smtp,RSTR,10215,53713,1,0,3,13,0,1,4,0,1,12,7,1,3,0,0,1,193,288,0.088,0.061,0.137,0.469,0.616,0.184,0.013,129,187,0.725,0.491,0.926,0.94,0.97,0.373,0.49,0.641,normal
390,icmp,ftp_data,S0,28593,16728,1,3,2,22,0,1,13,0,0,15,0,1,0,0,0,0,134,310,0.124,0.038,0.254,0.602,0.721,0.194,0.012,198,24,0.644,0.917,0.398,0.586,0.901,0.519,0.189,0.423,normal
375,udp,private,S0,26975,49313,0,0,2,4,2,0,12,1,0,5,7,0,0,0,0,0,404,412,0.925,0.925,0.288,0.431,0.176,0.186,0.134,125,47,0.503,0.11,0.567,0.213,0.201,0.75,0.809,0.192,neptune
43,tcp,private,REJ,24754,8171,1,0,2,0,4,0,15,1,0,0,0,1,0,0,0,0,50,109,0.522,0.007,0.684,0.987,0.761,0.988,0.824,87,155,0.429,0.371,0.89,0.999,0.817,0.941,0.665,0.378,satan
13,icmp,domain_u,S0,39446,8054,1,1,2,14,4,1,13,0,0,10,0,2,2,0,0,0,497,414,0.13,0.131,0.234,0.485,0.914,0.143,0.348,241,239,0.941,0.476,0.658,0.699,0.1,0.385,0.607,0.712,normal
426,udp,http,REJ,44109,35962,1,1,3,3,3,1,7,0,0,2,1,1,0,0,0,0,476,476,0.01,0.051,0.28,0.719,0.964,0.149,0.671,171,35,0.923,0.634,0.492,0.796,0.333,0.224,0.576,0.924,normal
494,icmp,private,S0,56108,28636,0,1,2,3,2,0,3,0,1,6,1,2,2,0,0,0,417,380,0.829,0.989,0.002,0.062,0.536,0.847,0.98,82,198,0.365,0.679,0.797,0.52,0.602,0.222,0.395,0.538,neptune
75,udp,ftp_data,RSTR,39417,18572,0,0,2,9,4,0,8,1,0,15,4,2,3,0,0,0,503,415,0.333,0.828,0.409,0.733,0.81,0.711,0.584,222,199,0.179,0.488,0.392,0.984,0.659,0.849,0.991,0.548,satan
144,tcp,smtp,REJ,45637,12785,1,0,1,10,4,1,9,1,0,4,7,2,3,0,0,1,460,75,0.142,0.018,0.196,0.651,0.806,0.068,0.102,202,254,0.858,0.377,0.983,0.679,0.168,0.056,0.356,0.474,normal
125,tcp,eco_i,RSTR,2227,7785,0,3,3,9,5,1,12,0,1,12,4,2,3,0,0,1,6,62,0.049,0.107,0.641,0.908,0.945,0.108,0.987,123,71,0.694,0.095,0.593,0.384,1.0,0.703,0.298,0.125,normal
284,icmp,http,RSTR,53573,35154,1,0,0,24,1,1,5,0,0,14,5,0,0,0,0,0,295,106,0.08,0.021,0.257,0.753,0.796,0.063,0.299,248,140,0.172,0.977,0.658,0.248,0.046,0.946,0.905,0.293,normal
261,udp,ftp_data,S1,13752,45084,0,0,1,1,5,0,9,0,0,6,9,1,2,0,0,1,374,319,0.422,0.55,0.261,0.65,0.163,0.456,0.945,174,109,0.94,0.143,0.204,0.63,0.269,0.633,0.646,0.714,guess_passwd
